"IDX","Variable","Label","Type","Length","Categories","Theme"
"013_014","v007c","Occupational status father/mother - European ESeC",NA,1,"1:Large employers, higher mgrs/professionals
2:Lower mgrs/professionals, higher supervisory/technicians
3:Intermediate occupations
4:Small employers and self-employed (non-agriculture)
5:Small employers and self-employed (agriculture)
6:Lower supervisors and technicians
7:Lower sales and service
8:Lower technical
9:Routine
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_015","v007d","Occupational status father/mother - egp11",NA,2,"1:I :Higher Controllers
2:II :Lower Controllers
3:IIIa:Routine Nonmanual
4:IIIb:Lower Sales-Service
5:IVa:Selfempl with empl
6:IVb:Selfempl no empl
7:V :Manual Supervisors
8:VI :Skilled Worker
9:VIIa:Unskilled Worker
10:VIIb:Farm Labor
11:IVc:Selfempl Farmer
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_016","v008","Father/mother had how many employees",NA,1,"1:None
2:1-9
3:10-24
4:25 or more
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_017","v009","Did father/mother supervise someone",NA,1,"0:No
1:Yes
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_018","v010","How many people did she/he supervise",NA,1,"1:1-9
2:10-24
3:25 or more
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_019","v011","Mother liked to read books",NA,1,"1:Yes
2:No some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_020","v012","Discussed politics with mother",NA,1,"1:Yes
2:To some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_021","v013","Mother liked to follow the news",NA,1,"1:Yes
2:To some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_022","v014","Parent(s) had problems making ends meet",NA,1,"1:Yes
2:To some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_023","v015","Father liked to read books",NA,1,"1:Yes
2:To some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_024","v016","Discussed politics with father",NA,1,"1:Yes
2:To some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_025","v017","Father liked to follow the news",NA,1,"1:Yes
2:To some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"013_026","v018","Parent(s) had problems replacing broken things",NA,1,"1:Yes
2:To some extent
3:A little bit
4:No
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Structure of the file"
"014_001","X001","Sex",NA,2,"1:Male
2:Female
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_002","X002","Year of birth",NA,4,"-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don't know
","Socio-demographics"
"014_002_001","x002_01","Having [countrys] nationality",NA,1,"0:No
1:Yes
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_002_002","x002_01a","Respondents nationality - ISO 3166-1 code",NA,9,"4000000:Afghanistan
8000000:Albania
12000000:Algeria
20000000:Andorra
24000000:Angola
26200000:Djibouti
26300000:Faroe Islands
26400000:Greenland
28000000:Antigua and Barbuda
31000000:Azerbaijan
32000000:Argentina
36000000:Australia
40000000:Austria
44000000:Bahamas
48000000:Bahrain
50000000:Bangladesh
51000000:Armenia
52000000:Barbados
56000000:Belgium
64000000:Bhutan
66000000:Anguilla
68000000:Bolivia
70000000:Bosnia-Herzegovina
72000000:Botswana
76000000:Brazil
84000000:Belize
90000000:Solomon Islands
96000000:Brunei
100000000:Bulgaria
104000000:Burma (Myanmar)
108000000:Burundi
112000000:Belarus
116000000:Cambodia
120000000:Cameroon
124000000:Canada
132000000:Cape Verde
140000000:Central African Republic
144000000:Sri Lanka
148000000:Chad
152000000:Chile
156000000:China
158000000:Taiwan
170000000:Colombia
174000000:Comoros
178000000:Congo, Rep. of
180000000:Congo, Dem. Rep. of
188000000:Costa Rica
192000000:Cuba
196000000:Cyprus
200000000:Czechoslovakia
204000000:Benin
208000000:Denmark
212000000:Dominica
214000000:Dominican Republic
218000000:Ecuador
222000000:El Salvador
226000000:Equatorial Guinea
232000000:Eritrea
242000000:Fiji
246000000:Finland
248000000:Ålands Islands
250000000:France
254000000:French Guiana
262000000:Djibouti
266000000:Gabon
268000000:Georgia
276000000:Germany
288000000:Ghana
292000000:Gibraltar
296000000:Kiribati
300000000:Greece
308000000:Grenada
312000000:Guadeloupe
320000000:Guatemala
324000000:Guinea
328000000:Guyana
332000000:Haiti
340000000:Honduras
344000000:Hong Kong
348000000:Hungary
352000000:Iceland
356000000:India
360000000:Indonesia
364000000:Iran
368000000:Iraq
372000000:Ireland
376000000:Israel
380000000:Italy
384000000:Côte d'Ivoire
388000000:Jamaica
392000000:Japan
400000000:Jordan
404000000:Kenya
408000000:Korea, North
417000000:Kyrgyzstan
428000000:Latvia
440000000:Lithuania
480000000:Mauritius
484000000:Mexico
492000000:Monaco
496000000:Mongolia
504000000:Morocco
508000000:Mozambique
512000000:Oman
516000000:Namibia
520000000:Nauru
524000000:Nepal
528000000:Netherlands
533000000:Aruba
554000000:New Zealand
562000000:Niger
578000000:Norway
584000000:Marshall Islands
585000000:Palau
586000000:Pakistan
600000000:Paraguay
608000000:Philippines
616000000:Poland
624000000:Guinea-Bissau
626000000:East Timor
634000000:Qatar
642000000:Romania
643000000:Russia
659000000:St. Kitts and Nevis
674000000:San Marino
682000000:Saudi Arabia
688000000:Serbia
690000000:Seychelles
704000000:Vietnam
705000000:Slovenia
706000000:Somalia
736000000:Sudan
752000000:Sweden
760000000:Syria
762000000:Tajikistan
768000000:Togo
776000000:Tonga
784000000:United Arab Emirates
792000000:Turkey
795000000:Turkmenistan
800000000:Uganda
810000000:USSR
818000000:Egypt
826000000:Great Britain
833000000:Isle of Man
834000000:Tanzania
840000000:United States
858000000:Uruguay
882000000:Samoa
890000000:Yugoslavia, Socialist Federal Republic of
891000000:Serbia and Montenegro
912000000:Montenegro
915000000:Kosovo
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_002_003","x002_02","Respondent born in [country]",NA,1,"0:No
1:Yes
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_002_004","x002_02a","Respondents country of birth - ISO 3166-1 code",NA,9,"4000000:Afghanistan
8000000:Albania
12000000:Algeria
20000000:Andorra
24000000:Angola
26200000:Djibouti
26300000:Faroe Islands
26400000:Greenland
28000000:Antigua and Barbuda
31000000:Azerbaijan
32000000:Argentina
36000000:Australia
40000000:Austria
44000000:Bahamas
48000000:Bahrain
50000000:Bangladesh
51000000:Armenia
52000000:Barbados
56000000:Belgium
64000000:Bhutan
66000000:Anguilla
68000000:Bolivia
70000000:Bosnia-Herzegovina
72000000:Botswana
76000000:Brazil
84000000:Belize
90000000:Solomon Islands
96000000:Brunei
100000000:Bulgaria
104000000:Burma (Myanmar)
108000000:Burundi
112000000:Belarus
116000000:Cambodia
120000000:Cameroon
124000000:Canada
132000000:Cape Verde
140000000:Central African Republic
144000000:Sri Lanka
148000000:Chad
152000000:Chile
156000000:China
158000000:Taiwan
170000000:Colombia
174000000:Comoros
178000000:Congo, Rep. of
180000000:Congo, Dem. Rep. of
188000000:Costa Rica
192000000:Cuba
196000000:Cyprus
200000000:Czechoslovakia
204000000:Benin
208000000:Denmark
212000000:Dominica
214000000:Dominican Republic
218000000:Ecuador
222000000:El Salvador
226000000:Equatorial Guinea
232000000:Eritrea
242000000:Fiji
246000000:Finland
248000000:Ålands Islands
250000000:France
254000000:French Guiana
262000000:Djibouti
266000000:Gabon
268000000:Georgia
276000000:Germany
288000000:Ghana
292000000:Gibraltar
296000000:Kiribati
300000000:Greece
308000000:Grenada
312000000:Guadeloupe
320000000:Guatemala
324000000:Guinea
328000000:Guyana
332000000:Haiti
340000000:Honduras
344000000:Hong Kong
348000000:Hungary
352000000:Iceland
356000000:India
360000000:Indonesia
364000000:Iran
368000000:Iraq
372000000:Ireland
376000000:Israel
380000000:Italy
384000000:Côte d'Ivoire
388000000:Jamaica
392000000:Japan
400000000:Jordan
404000000:Kenya
408000000:Korea, North
417000000:Kyrgyzstan
428000000:Latvia
440000000:Lithuania
480000000:Mauritius
484000000:Mexico
492000000:Monaco
496000000:Mongolia
504000000:Morocco
508000000:Mozambique
512000000:Oman
516000000:Namibia
520000000:Nauru
524000000:Nepal
528000000:Netherlands
533000000:Aruba
554000000:New Zealand
562000000:Niger
578000000:Norway
584000000:Marshall Islands
585000000:Palau
586000000:Pakistan
600000000:Paraguay
608000000:Philippines
616000000:Poland
624000000:Guinea-Bissau
626000000:East Timor
634000000:Qatar
642000000:Romania
643000000:Russia
659000000:St. Kitts and Nevis
674000000:San Marino
682000000:Saudi Arabia
688000000:Serbia
690000000:Seychelles
704000000:Vietnam
705000000:Slovenia
706000000:Somalia
736000000:Sudan
752000000:Sweden
760000000:Syria
762000000:Tajikistan
768000000:Togo
776000000:Tonga
784000000:United Arab Emirates
792000000:Turkey
795000000:Turkmenistan
800000000:Uganda
810000000:USSR
818000000:Egypt
826000000:Great Britain
833000000:Isle of Man
834000000:Tanzania
840000000:United States
858000000:Uruguay
882000000:Samoa
890000000:Yugoslavia, Socialist Federal Republic of
891000000:Serbia and Montenegro
912000000:Montenegro
915000000:Kosovo
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_002_005","x002_03","Year in which respondent came to live in [country]",NA,4,"-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_003","X003","Age",NA,2,"10#29#up to 29
30#49#30-49
50#99#50 and more
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don't know
","Socio-demographics"
"014_004","X003R","Age recoded",NA,2,"1:15-24
2:25-34
3:35-44
4:45-54
5:55-64
6:65 and more years
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_005","X003R2","Age recoded (3 intervals)",NA,2,"1:15-29 years
2:30-49 years
3:50 and more years
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
"014_006","X004","Stable relationship",NA,2,"0:No
1:Yes
-5:Missing; Unknown
-4:Not asked in survey
-3:Not applicable
-2:No answer
-1:Don´t know
","Socio-demographics"
